"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","total_sq_footage","total_baths","logsaleprice","logBSMTFinSF1","logTotalBSMTSF","logGrLivArea"
1290,60,"RL",86,11065,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",788,"Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",0,1085,1085,"GasA","Ex","Y","SBrkr",1120,850,0,1970,0,0,2,1,3,1,"Ex",8,"Typ",1,"Gd","BuiltIn",2006,"Fin",3,753,"TA","TA","Y",177,74,0,0,0,0,"NoData","NoData","NoData",0,10,2006,"New","Partial",281000,3055,2.5,12.5461135070284,0,6.99025650049388,7.58578882173203
1292,160,"RM",21,1680,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",5,7,1972,1972,"Gable","CompShg","CemntBd","CmentBd","BrkFace",268,"TA","TA","CBlock","TA","TA","No","ALQ",231,"Unf",0,399,630,"GasA","TA","Y","SBrkr",630,672,0,1302,0,0,2,1,3,1,"TA",6,"Typ",0,"NoData","Detchd",1972,"Unf",1,264,"TA","TA","Y",185,0,0,0,0,0,"NoData","NoData","NoData",0,2,2009,"WD","Normal",119500,1932,2.5,11.6910800185195,5.44673737166631,6.44730586254121,7.17165682276851
1293,70,"RM",60,6600,"Pave","NoData","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,4,1892,1965,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","Stone","TA","TA","No","Unf",0,"Unf",0,994,994,"GasA","TA","N","SBrkr",1378,994,0,2372,0,0,2,0,4,2,"TA",11,"Min2",0,"NoData","Attchd",1985,"RFn",1,432,"TA","TA","Y",0,287,0,0,0,0,"NoData","NoData","NoData",0,12,2009,"WD","Normal",107500,3366,2,11.5852554288322,0,6.90274273715859,7.77148876011762
1294,60,"RL",78,10140,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,5,1976,1976,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",194,"Unf",0,638,832,"GasA","TA","Y","SBrkr",832,832,0,1664,0,0,2,1,4,1,"TA",8,"Typ",1,"TA","Attchd",1976,"RFn",2,528,"TA","TA","Y",0,28,0,0,259,0,"NoData","GdWo","NoData",0,3,2006,"WD","Normal",162900,2496,2.5,12.0008979333067,5.27299955856375,6.72503364216684,7.41697962138115
1295,20,"RL",60,8172,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,7,1955,1990,"Hip","CompShg","WdShing","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Rec",167,"Unf",0,697,864,"GasA","TA","Y","SBrkr",864,0,0,864,1,0,1,0,2,1,"TA",5,"Typ",0,"NoData","Detchd",1957,"Unf",2,572,"TA","TA","N",0,0,0,0,0,0,"NoData","NoData","NoData",0,4,2006,"WD","Normal",115000,1728,2,11.6526961029598,5.12396397940326,6.76272950693188,6.76157276880406
1296,20,"RL",70,8400,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",5,5,1968,1968,"Hip","CompShg","HdBoard","HdBoard","BrkFace",168,"TA","TA","CBlock","TA","TA","Av","BLQ",1016,"Unf",0,36,1052,"GasA","Gd","Y","SBrkr",1052,0,0,1052,1,0,1,1,3,1,"TA",5,"Typ",0,"NoData","Attchd",1968,"RFn",1,288,"TA","TA","Y",356,0,0,0,0,0,"NoData","GdWo","NoData",0,11,2006,"WD","Normal",138500,2104,2.5,11.8386328248001,6.92461239604856,6.95939851213398,6.95844839329766
1297,20,"RL",80,8700,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1963,1963,"Hip","CompShg","MetalSd","MetalSd","BrkFace",148,"TA","Gd","CBlock","TA","TA","Mn","ALQ",776,"Unf",0,344,1120,"GasA","Gd","Y","SBrkr",1128,0,0,1128,1,0,2,0,3,1,"TA",6,"Typ",0,"NoData","Attchd",1963,"RFn",2,525,"TA","TA","Y",192,20,123,0,0,0,"NoData","MnPrv","NoData",0,12,2008,"WD","Normal",155000,2248,3,11.9511868474935,6.65544035036765,7.02197642307216,7.028201432058
1298,180,"RM",35,3675,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","SFoyer",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",82,"TA","TA","PConc","Gd","TA","Gd","GLQ",547,"Unf",0,0,547,"GasA","Gd","Y","SBrkr",1072,0,0,1072,1,0,2,0,2,1,"TA",5,"Typ",0,"NoData","Basment",2005,"Fin",2,525,"TA","TA","Y",0,44,0,0,0,0,"NoData","NoData","NoData",0,6,2006,"New","Partial",140000,1619,3,11.8494048444231,6.30627528694802,6.30627528694802,6.97728134163075
1300,20,"RL",75,7500,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1959,1994,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",340,"Rec",906,0,1246,"GasA","Ex","Y","SBrkr",1246,0,0,1246,1,0,1,1,3,1,"Gd",6,"Typ",0,"NoData","Attchd",1959,"RFn",1,305,"TA","TA","Y",218,0,0,0,0,0,"NoData","GdPrv","NoData",0,5,2010,"WD","Normal",154000,2492,2.5,11.9447143748812,5.83188247728352,7.12849594568004,7.1276936993474
1303,60,"RL",92,10120,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1994,1994,"Hip","CompShg","VinylSd","VinylSd","BrkFace",391,"Gd","TA","PConc","Gd","TA","No","GLQ",740,"Unf",0,425,1165,"GasA","Ex","Y","SBrkr",1203,1323,0,2526,1,0,2,1,4,1,"Gd",8,"Typ",1,"TA","Attchd",1994,"RFn",3,844,"TA","TA","Y",309,78,0,0,0,0,"NoData","NoData","NoData",0,12,2006,"WD","Normal",290000,3691,3.5,12.5776396502326,6.60800062529609,7.06133436691044,7.83439230291044
1304,20,"RL",73,8688,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",228,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1616,1616,"GasA","Ex","Y","SBrkr",1616,0,0,1616,0,0,2,0,3,1,"Gd",7,"Typ",0,"NoData","Attchd",2005,"RFn",3,834,"TA","TA","Y",208,59,0,0,0,0,"NoData","NoData","NoData",0,4,2006,"WD","Normal",232000,3232,2,12.354496960984,0,7.38832785957711,7.38770923908104
1305,160,"RM",32,3363,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","Stone",117,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,976,976,"GasA","Ex","Y","SBrkr",976,732,0,1708,0,0,2,0,3,1,"Gd",7,"Maj1",0,"NoData","Detchd",2004,"Unf",2,380,"TA","TA","Y",0,40,0,0,0,0,"NoData","NoData","NoData",0,4,2006,"WD","Normal",130000,2684,2,11.7752974217158,0,6.88448665204278,7.44307837434852
1306,20,"RL",108,13173,"Pave","NoData","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2006,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",300,"Gd","TA","PConc","Ex","TA","No","GLQ",1572,"Unf",0,80,1652,"GasA","Ex","Y","SBrkr",1652,0,0,1652,1,0,2,0,2,1,"Ex",6,"Typ",2,"Ex","Attchd",2006,"Fin",2,840,"TA","TA","Y",404,102,0,0,0,0,"NoData","NoData","NoData",0,11,2009,"WD","Normal",325000,3304,3,12.6915835382302,7.36073990305828,7.41034709782102,7.40974195408092
1307,120,"RL",48,6955,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",94,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1368,1368,"GasA","Ex","Y","SBrkr",1368,0,0,1368,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"RFn",2,474,"TA","TA","Y",132,35,0,0,0,0,"NoData","NoData","NoData",0,9,2006,"New","Partial",202500,2736,2,12.2185001037881,0,7.22183582528845,7.2211050981825
1308,20,"RL",60,8072,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,5,1994,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","Gd","Gd","No","ALQ",746,"Unf",0,244,990,"GasA","Ex","Y","SBrkr",990,0,0,990,1,0,1,0,3,1,"TA",5,"Typ",0,"NoData","Detchd",2000,"Unf",2,480,"TA","TA","Y",0,64,0,0,0,0,"NoData","NoData","NoData",0,5,2009,"WD","Normal",138000,1980,2,11.8350162104899,6.61606518513282,6.89871453432999,6.89770494312864
1309,20,"RM",100,12000,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,7,1948,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",144,"ALQ",608,172,924,"GasA","Ex","Y","SBrkr",1122,0,0,1122,1,0,1,0,2,1,"Gd",6,"Typ",0,"NoData","Attchd",1948,"Unf",2,528,"TA","TA","Y",0,36,0,0,0,0,"NoData","GdWo","NoData",0,5,2008,"WD","Normal",147000,2046,2,11.8981946684588,4.97673374242057,6.82979373751242,7.02286808608264
1311,20,"RL",100,17500,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","PosA","Norm","1Fam","1Story",7,8,1959,2002,"Gable","CompShg","BrkFace","HdBoard","None",0,"Gd","Gd","PConc","Gd","TA","Av","GLQ",1406,"Unf",0,496,1902,"GasA","TA","Y","SBrkr",1902,0,0,1902,1,0,2,0,3,1,"Ex",7,"Typ",2,"TA","Attchd",1959,"Fin",2,567,"TA","TA","Y",0,207,162,0,0,0,"NoData","NoData","NoData",0,5,2010,"WD","Normal",335000,3804,3,12.7218887958774,7.24921505711439,7.55118686729615,7.55066124310534
1312,20,"RL",68,8814,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",80,"Gd","TA","PConc","Gd","TA","No","GLQ",925,"Unf",0,349,1274,"GasA","Ex","Y","SBrkr",1274,0,0,1274,1,0,2,0,3,1,"Gd",6,"Typ",0,"NoData","Attchd",2005,"RFn",2,508,"TA","TA","Y",264,98,0,0,0,0,"NoData","NoData","NoData",0,1,2007,"New","Partial",203000,2548,3,12.2209661841202,6.83087423464618,7.15070145759253,7.14991683613211
1314,60,"RL",108,14774,"Pave","NoData","IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",9,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",165,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1393,1393,"GasA","Ex","Y","SBrkr",1422,1177,0,2599,0,0,2,1,4,1,"Gd",10,"Typ",1,"TA","BuiltIn",1999,"Fin",3,779,"TA","TA","Y",668,30,0,0,0,0,"NoData","NoData","NoData",0,5,2010,"WD","Normal",333168,3992,2.5,12.7164051477317,0,7.23993259132047,7.86288203464149
1315,20,"RL",60,8190,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,6,1954,1954,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",732,"Unf",0,216,948,"GasA","Ex","Y","SBrkr",948,0,0,948,1,0,1,0,3,1,"TA",5,"Typ",1,"TA","Detchd",1956,"Unf",1,280,"TA","TA","Y",0,36,0,0,0,0,"NoData","NoData","NoData",0,10,2007,"WD","Normal",119000,1896,2,11.6868871754197,6.59714570188665,6.85540879860993,6.85435450225502
1316,60,"RL",85,11075,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,5,1969,1969,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Fa","TA","Mn","ALQ",500,"LwQ",276,176,952,"GasA","TA","Y","SBrkr",1092,1020,0,2112,0,0,2,1,4,1,"TA",9,"Typ",2,"Gd","Attchd",1969,"Unf",2,576,"TA","TA","Y",280,0,0,0,0,0,"NoData","NoData","NoData",0,6,2008,"WD","Normal",206900,3064,2.5,12.2399956969747,6.21660610108486,6.8596149036542,7.65539064482615
1317,20,"RL",61,10226,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",270,"Gd","TA","PConc","Ex","TA","Gd","Unf",0,"Unf",0,1622,1622,"GasA","Ex","Y","SBrkr",1630,0,0,1630,1,0,2,0,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2008,"RFn",3,860,"TA","TA","Y",172,42,0,0,0,0,"NoData","NoData","NoData",0,1,2009,"WD","Normal",295493,3252,3,12.5964038110536,0,7.39203156751459,7.39633529380081
1318,120,"FV",47,4230,"Pave","Pave","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","Gd","No","Unf",0,"Unf",0,1352,1352,"GasA","Ex","Y","SBrkr",1352,0,0,1352,0,0,2,0,2,1,"Gd",5,"Typ",1,"Gd","Attchd",2006,"RFn",2,466,"TA","TA","Y",0,241,0,0,0,0,"NoData","NoData","NoData",0,4,2007,"New","Partial",208900,2704,2,12.2496157345126,0,7.21007962817079,7.20934025660291
1320,20,"RL",75,10215,"Pave","NoData","Reg","Bnk","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1954,1954,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",132,"TA","TA","PConc","TA","TA","No","ALQ",492,"Unf",0,372,864,"GasA","Ex","Y","SBrkr",948,0,0,948,0,0,1,0,3,1,"TA",5,"Typ",0,"NoData","Attchd",1954,"Unf",1,248,"TA","TA","Y",0,0,0,0,0,0,"NoData","NoData","NoData",0,2,2007,"WD","Normal",111000,1812,1,11.6172944892629,6.20050917404269,6.76272950693188,6.85435450225502
1321,20,"RL",70,8400,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,3,1957,1957,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",189,"Rec",661,628,1478,"GasA","Gd","Y","SBrkr",1478,0,0,1478,1,0,1,1,3,1,"TA",6,"Typ",2,"Gd","Attchd",1957,"RFn",2,442,"TA","TA","Y",114,0,0,0,216,0,"NoData","NoData","NoData",0,6,2009,"WD","Normal",156500,2956,2.5,11.9608176787183,5.24702407216049,7.2991214627108,7.29844510150815
1323,60,"RL",107,10186,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",674,"Unf",0,76,750,"GasA","Ex","Y","SBrkr",1061,862,0,1923,1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1992,"RFn",2,564,"TA","TA","Y",240,39,0,0,0,0,"NoData","NoData","NoData",0,6,2010,"WD","Normal",190000,2673,3.5,12.1547846142867,6.51471269087253,6.62140565176413,7.56164174558878
1324,30,"RL",50,5330,"Pave","NoData","Reg","HLS","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",4,7,1940,1950,"Hip","CompShg","VinylSd","VinylSd","None",0,"Fa","TA","CBlock","TA","TA","No","LwQ",280,"Unf",0,140,420,"GasA","Gd","Y","SBrkr",708,0,0,708,0,0,1,0,2,1,"Fa",5,"Typ",0,"NoData","NoData",-1,"NoData",0,0,"NoData","NoData","Y",164,0,0,0,0,0,"NoData","NoData","NoData",0,12,2009,"WD","Normal",82500,1128,1,11.3205656934614,5.63835466933375,6.04263283368238,6.56244409369372
1325,20,"RL",75,9986,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",428,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,1795,1795,"GasA","Ex","Y","SBrkr",1795,0,0,1795,0,0,2,0,2,1,"Gd",7,"Typ",1,"Gd","Attchd",2007,"RFn",3,895,"TA","TA","Y",0,49,0,0,0,0,"NoData","NoData","NoData",0,2,2007,"New","Partial",147000,3590,2,11.8981946684588,0,7.49331724886215,7.49276030092238
1326,30,"RM",40,3636,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",4,4,1922,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",0,796,796,"GasA","Fa","N","SBrkr",796,0,0,796,0,0,1,0,2,1,"TA",5,"Typ",0,"NoData","NoData",-1,"NoData",0,0,"NoData","NoData","N",0,0,100,0,0,0,"NoData","MnPrv","NoData",0,1,2008,"WD","Normal",55000,1592,1,10.9151066458675,0,6.68085467879022,6.67959918584438
1327,30,"RH",70,4270,"Pave","NoData","Reg","Bnk","AllPub","Inside","Mod","Edwards","Norm","Norm","1Fam","1Story",3,6,1931,2006,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Rec",544,"Unf",0,0,544,"GasA","Ex","Y","SBrkr",774,0,0,774,0,0,1,0,3,1,"Gd",6,"Typ",0,"NoData","NoData",-1,"NoData",0,0,"NoData","NoData","Y",0,0,286,0,0,0,"NoData","NoData","NoData",0,5,2007,"WD","Normal",79000,1318,1,11.2772157895969,6.30078579466324,6.30078579466324,6.65157187358973
1328,20,"RL",60,6600,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,9,1982,2008,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","CBlock","TA","TA","No","ALQ",641,"Unf",0,175,816,"GasA","Ex","Y","SBrkr",816,0,0,816,0,1,1,0,3,1,"Gd",5,"Typ",1,"Ex","Attchd",1982,"Unf",1,264,"TA","TA","Y",0,0,0,0,0,0,"NoData","MnPrv","NoData",0,10,2008,"WD","Normal",130500,1632,1.5,11.7791361685508,6.46458830368996,6.70563909486,6.70441435496411
1329,50,"RM",60,10440,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",6,7,1920,1950,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"Gd","Gd","BrkTil","Gd","TA","No","LwQ",493,"Unf",0,1017,1510,"GasW","Ex","Y","SBrkr",1584,1208,0,2792,0,0,2,0,5,1,"TA",8,"Mod",2,"TA","Detchd",1920,"Unf",2,520,"Fa","TA","Y",0,547,0,0,480,0,"NoData","MnPrv","Shed",1150,6,2008,"WD","Normal",256000,4302,2,12.4529366297041,6.20253551718792,7.32052696227274,7.93451346388226
1330,60,"RL",63,9084,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,935,935,"GasA","Gd","Y","SBrkr",955,677,0,1632,0,0,2,1,3,1,"TA",8,"Typ",1,"TA","Attchd",1998,"Fin",2,462,"TA","TA","Y",0,28,0,0,0,0,"NoData","NoData","NoData",0,6,2006,"WD","Normal",176500,2567,2.5,12.0810818210618,0,6.84161547647759,7.39756153552405
1331,20,"RL",85,10000,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","Stone",410,"Gd","TA","PConc","Gd","Gd","Av","Unf",0,"Unf",0,1588,1588,"GasA","Ex","Y","SBrkr",1588,0,0,1588,0,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2006,"RFn",3,825,"TA","TA","Y",144,45,0,0,0,0,"NoData","NoData","NoData",0,12,2007,"WD","Normal",227000,3176,2,12.3327097017402,0,7.37086016653672,7.37023064180708
1332,80,"RL",55,10780,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","SLvl",5,5,1976,1976,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",483,"Unf",0,428,911,"GasA","Gd","Y","SBrkr",954,0,0,954,0,0,1,0,3,1,"TA",6,"Typ",0,"NoData","Detchd",1976,"Unf",2,576,"TA","TA","Y",0,0,0,0,0,0,"NoData","NoData","NoData",0,7,2006,"WD","Normal",132500,1865,1,11.7943454715497,6.18208490671663,6.81563999007433,6.86066367144829
1333,20,"RL",67,8877,"Pave","NoData","Reg","Lvl","AllPub","Inside","Mod","Edwards","Norm","Norm","1Fam","1Story",4,6,1938,1958,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Mn","ALQ",690,"Unf",0,126,816,"GasA","Ex","Y","SBrkr",816,0,0,816,1,0,1,0,2,1,"TA",3,"Typ",1,"Gd","Detchd",1958,"Unf",1,288,"Fa","Fa","Y",0,0,0,0,0,0,"NoData","NoData","NoData",0,5,2009,"WD","Normal",100000,1632,2,11.5129354649202,6.53813982376767,6.70563909486,6.70441435496411
1334,50,"RM",60,7200,"Pave","NoData","Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",5,6,1938,1995,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,803,803,"GasA","Ex","Y","SBrkr",803,557,0,1360,0,0,1,1,2,1,"Gd",6,"Typ",0,"NoData","Detchd",1951,"Unf",1,297,"TA","TA","Y",0,65,190,0,0,0,"NoData","MnPrv","NoData",0,7,2006,"WD","Normal",125500,2163,1.5,11.7400690056497,0,6.68959926917897,7.2152399787301
1335,160,"RM",24,2368,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","TwnhsE","2Story",5,6,1970,1970,"Gable","CompShg","HdBoard","HdBoard","None",312,"TA","TA","CBlock","TA","TA","No","LwQ",765,"Unf",0,0,765,"GasA","TA","Y","SBrkr",765,600,0,1365,0,0,1,1,3,1,"TA",7,"Min1",0,"NoData","Attchd",1970,"Unf",2,440,"TA","TA","Y",0,36,0,0,0,0,"NoData","NoData","NoData",0,5,2009,"WD","Normal",125000,2130,1.5,11.7360770162524,6.64118216974059,6.64118216974059,7.21890970761906
1336,20,"RL",80,9650,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1977,1977,"Gable","CompShg","Plywood","Plywood","BrkFace",360,"TA","TA","CBlock","Gd","TA","No","ALQ",686,"Unf",0,664,1350,"GasA","TA","Y","SBrkr",1334,0,0,1334,0,1,2,0,2,1,"TA",6,"Typ",1,"TA","Attchd",1977,"RFn",2,630,"TA","TA","Y",0,16,0,0,0,0,"NoData","NoData","NoData",0,4,2009,"WD","Normal",167900,2684,2.5,12.031129798974,6.53233429222235,7.2086003379602,7.19593722647557
1337,90,"RL",87,9246,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","Duplex","1Story",5,5,1973,1973,"Gable","CompShg","Plywood","Plywood","BrkFace",564,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1656,1656,"GasA","TA","Y","SBrkr",1656,0,0,1656,0,0,2,0,4,2,"TA",8,"Typ",0,"NoData","Detchd",1973,"Unf",2,506,"TA","TA","Y",0,211,0,0,0,0,"NoData","NoData","NoData",0,11,2008,"WD","Normal",135000,3312,2,11.8130374648005,0,7.41276401742656,7.4121603349452
1338,30,"RM",153,4118,"Pave","Grvl","IR1","Bnk","AllPub","Corner","Mod","OldTown","Feedr","Norm","1Fam","1Story",4,4,1941,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,693,693,"Grav","Fa","N","FuseA",693,0,0,693,0,0,1,0,2,1,"Fa",4,"Typ",0,"NoData","NoData",-1,"NoData",0,0,"NoData","NoData","N",0,20,0,0,0,0,"NoData","NoData","NoData",0,3,2006,"WD","Normal",52500,1386,1,10.8685874960174,0,6.5424719605068,6.5410299991899
1339,60,"RL",95,13450,"Pave","NoData","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",700,"Unf",0,216,916,"GasA","Ex","Y","SBrkr",920,941,0,1861,1,0,2,1,3,1,"Gd",8,"Typ",0,"NoData","BuiltIn",2002,"RFn",2,492,"TA","TA","Y",146,91,0,0,0,0,"NoData","NoData","NoData",0,6,2006,"WD","Normal",200000,2777,3.5,12.2060776455177,6.55250788703459,6.82110747225646,7.52886925664225
1340,20,"RL",120,9560,"Pave","NoData","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,1972,1972,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","Mn","Rec",360,"Unf",0,504,864,"GasA","Ex","Y","SBrkr",864,0,0,864,0,0,1,0,3,1,"TA",5,"Typ",0,"NoData","Attchd",1972,"RFn",1,288,"TA","TA","Y",0,0,0,0,0,0,"NoData","NoData","NoData",0,6,2006,"WD","Normal",128500,1728,1,11.7636919653883,5.88887795833288,6.76272950693188,6.76157276880406
